tinytim (134 classes; 9 packages; 564 deps)

Cycle #0: tinytim
S; MQ:  3,6161; MV:    0; DT:    0; SOL: [0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 7 7 7 7 7 7 7 7 8 8 8 8 8 8]
I; MQ: 10,1889; MV:   70; DT:  130; SOL: [0 10 20 10 10 13 20 1 1 1 1 1 1 1 1 1 1 1 20 1 20 20 16 10 10 1 10 10 9 9 9 10 16 12 2 2 12 2 12 17 17 11 11 11 11 11 11 3 3 3 3 3 3 0 19 0 0 0 21 0 0 0 21 4 4 1 1 17 17 18 18 13 13 12 4 4 4 4 16 4 4 10 4 10 19 5 5 5 4 14 14 14 4 14 13 12 6 6 6 6 6 6 6 6 6 6 6 6 6 6 15 15 6 6 6 6 6 4 4 6 19 7 7 18 18 7 7 8 8 8 8 8 2 8]
I; MQ: 10,4521; MV:   73; DT:  133; SOL: [0 10 20 10 10 13 20 1 1 1 1 1 1 1 1 1 1 1 20 1 20 20 16 10 10 16 10 10 9 9 9 10 16 12 2 2 12 2 12 17 17 11 11 11 11 11 11 3 3 3 3 3 3 0 21 0 0 0 21 0 0 0 21 4 4 1 1 17 17 18 18 13 13 12 4 4 4 4 16 4 4 10 4 10 19 5 5 5 4 14 14 14 4 14 13 12 6 6 6 6 6 6 6 6 6 6 6 6 6 6 15 19 15 15 6 6 6 4 4 6 19 7 7 18 18 7 7 8 8 8 8 8 2 8]
I; MQ: 10,5256; MV:   73; DT:  138; SOL: [0 10 20 10 10 13 20 1 1 1 1 1 1 1 1 1 1 1 20 1 20 20 16 10 10 16 10 10 9 9 9 10 16 12 2 2 12 2 12 17 17 11 11 11 11 11 11 3 3 3 3 3 3 0 21 0 0 0 22 0 0 0 22 4 4 1 1 17 17 18 18 13 13 12 4 4 4 4 16 4 4 10 4 10 21 5 5 5 4 14 14 14 4 14 13 12 6 6 6 6 6 6 6 6 6 6 6 6 6 6 19 19 15 15 6 6 6 4 4 6 0 7 7 18 18 7 7 8 8 8 8 8 2 8]
I; MQ: 10,6641; MV:   74; DT:  142; SOL: [0 10 20 10 10 13 20 1 1 1 1 1 1 1 1 1 1 1 20 10 20 20 16 13 10 16 10 10 9 9 9 10 16 12 2 2 12 2 12 17 17 11 11 11 11 11 11 3 3 3 3 3 3 0 22 0 0 0 22 0 0 0 22 4 4 22 1 17 17 18 18 13 13 12 4 4 4 4 16 4 4 10 4 10 21 5 5 5 4 14 14 14 4 14 13 12 6 6 6 6 6 6 6 6 6 6 6 6 6 6 19 19 15 15 6 6 6 4 4 6 21 7 7 18 18 7 7 8 8 8 8 8 2 8]
I; MQ: 10,7082; MV:   76; DT:  145; SOL: [0 10 20 10 10 13 20 1 1 22 1 1 1 22 1 1 1 1 20 10 20 20 16 13 10 16 10 10 9 9 9 10 16 12 2 2 12 2 12 17 17 11 11 11 11 11 11 3 3 3 3 3 3 0 22 0 22 0 21 0 0 0 22 4 4 22 22 17 17 18 18 13 13 12 4 4 4 4 16 4 4 10 4 10 21 5 5 5 4 14 14 14 4 14 13 12 6 6 6 6 6 6 6 6 6 6 6 6 6 6 19 19 15 15 6 6 6 4 4 6 21 7 7 18 18 7 7 8 8 8 8 8 2 8]
I; MQ: 10,7180; MV:   77; DT:  149; SOL: [0 10 20 10 10 13 20 1 1 22 1 1 1 22 22 1 1 1 20 16 20 20 16 13 10 21 10 16 9 9 9 10 16 12 2 2 12 2 12 17 17 11 11 11 11 11 11 3 3 3 3 3 3 0 22 0 0 0 21 0 0 0 22 4 4 22 22 17 17 18 18 13 13 12 4 4 4 4 16 4 4 10 4 10 21 5 5 5 4 14 14 14 4 14 13 12 6 6 6 6 6 6 6 6 6 6 6 6 6 6 19 19 15 15 6 6 6 4 4 6 21 7 7 18 18 7 7 8 8 8 8 8 2 8]
I; MQ: 10,7550; MV:   77; DT:  153; SOL: [0 10 20 10 10 13 20 1 1 22 1 1 1 22 22 1 1 1 20 16 20 20 16 13 10 21 10 16 9 9 9 10 21 12 2 2 12 2 12 17 17 11 11 11 11 11 11 3 3 3 3 3 3 0 22 0 0 0 22 0 0 0 22 4 4 22 22 17 17 18 18 13 13 12 4 4 4 4 13 4 4 10 4 10 21 5 5 5 4 14 14 14 4 14 13 12 6 6 6 6 6 6 6 6 6 6 6 6 6 6 19 19 15 15 6 6 6 4 4 6 18 7 7 18 18 7 7 8 8 8 8 8 2 8]

Cycle #21: tinytim
S; MQ:  3,6161; MV:    0; DT:    0; SOL: [0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 7 7 7 7 7 7 7 7 8 8 8 8 8 8]
C; MQ:  8,3284; MV:   64; DT:    0; SOL: [0 9 13 9 9 11 13 1 1 14 14 1 14 1 1 1 1 1 13 13 13 13 11 11 9 11 9 11 1 1 1 9 11 2 2 2 2 2 2 12 12 10 10 10 10 10 10 0 0 0 0 0 0 3 14 3 3 3 14 3 3 3 14 4 4 14 14 12 12 7 7 11 10 13 4 4 4 4 11 4 4 9 4 9 15 5 5 5 4 5 15 15 4 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 15 15 6 6 6 6 6 4 4 6 15 7 7 7 7 7 7 8 8 8 8 8 2 8]
I; MQ:  3,7473; MV:    5; DT:    0; SOL: [0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 3 3 4 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 1 4 5 5 5 5 5 5 5 5 5 5 5 5 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 7 7 7 7 7 7 7 0 8 8 8 8 8 8]
I; MQ:  4,2043; MV:    9; DT:    1; SOL: [0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 1 1 1 1 1 1 4 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 3 3 4 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 1 4 5 5 5 5 5 5 5 5 5 5 5 5 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 7 7 7 7 7 7 7 8 8 8 7 8 2 8]
I; MQ:  4,2513; MV:   12; DT:    2; SOL: [0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 3 3 4 3 3 3 4 1 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 1 4 5 5 5 5 5 4 5 5 5 5 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 7 7 7 7 7 7 7 8 8 8 7 8 2 8]
I; MQ:  4,3749; MV:   15; DT:    4; SOL: [0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 4 3 3 0 0 3 3 3 0 3 3 3 3 3 0 3 3 3 0 1 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 1 4 5 5 5 5 5 4 5 5 5 5 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 7 7 7 7 7 7 7 8 8 8 7 8 2 8]
I; MQ:  4,6861; MV:   13; DT:    8; SOL: [0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 3 3 0 0 3 0 3 0 3 3 3 3 3 3 3 3 3 1 1 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 1 4 5 5 5 5 5 4 5 5 5 5 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 7 7 7 7 7 7 7 8 8 8 7 8 2 8]
I; MQ:  4,8724; MV:   16; DT:    9; SOL: [0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 3 3 0 0 3 0 3 0 3 3 3 3 3 3 3 3 3 1 4 4 4 1 4 4 4 4 4 4 4 4 4 4 5 4 4 4 1 4 5 5 5 5 5 4 5 5 5 5 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 1 4 6 7 7 7 7 7 7 7 8 8 8 7 8 2 8]
I; MQ:  5,0202; MV:   18; DT:   11; SOL: [0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 1 1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 3 3 0 0 3 0 3 0 3 3 3 3 3 3 3 3 3 1 4 4 4 1 1 4 4 4 4 4 4 4 4 4 4 4 4 4 1 4 5 5 5 5 5 4 5 5 5 4 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 4 4 6 7 7 7 7 7 7 7 8 8 8 7 8 2 8]
I; MQ:  5,1997; MV:   23; DT:   11; SOL: [0 1 1 1 1 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 4 1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 3 3 0 0 3 0 3 0 3 3 3 3 3 3 3 3 3 1 4 4 3 1 1 7 7 4 4 4 4 4 4 4 4 4 4 4 1 4 5 5 5 5 5 4 5 5 5 4 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 4 4 6 7 7 7 7 7 7 7 8 8 8 7 8 2 8]
I; MQ:  5,4279; MV:   25; DT:   13; SOL: [0 1 1 1 1 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 1 4 4 1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 3 3 0 0 3 0 3 0 3 3 3 3 3 3 3 3 3 1 4 4 3 1 3 7 7 4 4 4 4 4 4 4 4 4 4 4 4 4 1 0 5 5 5 4 5 5 5 4 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 4 4 6 7 7 7 7 7 7 7 8 8 8 7 8 2 8]
I; MQ:  5,6517; MV:   27; DT:   15; SOL: [0 1 1 1 1 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 1 1 4 1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 3 3 0 0 3 0 3 0 3 3 3 3 3 3 3 3 3 1 4 4 3 1 3 7 7 4 9 4 9 4 4 4 4 4 4 4 4 4 1 1 5 5 5 4 5 5 5 4 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 4 4 6 4 7 7 7 7 7 7 8 8 8 7 8 2 8]
I; MQ:  5,6693; MV:   29; DT:   19; SOL: [0 9 1 1 1 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 9 4 1 1 9 1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 3 3 0 0 3 0 3 0 3 3 3 3 3 3 3 3 3 1 4 4 3 1 3 7 7 4 4 4 9 4 4 4 4 4 4 4 9 4 1 1 5 5 5 4 5 5 5 4 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 4 4 6 4 7 7 7 7 7 7 8 8 8 7 8 2 8]
I; MQ:  5,8108; MV:   32; DT:   22; SOL: [0 9 1 9 1 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 9 1 9 1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 3 3 0 0 3 0 3 0 3 3 3 3 3 3 3 3 3 1 9 4 3 1 3 7 7 4 4 4 9 4 4 4 9 4 4 4 9 4 1 1 5 5 5 4 5 5 5 4 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 4 4 6 4 7 7 7 7 7 7 8 8 8 7 8 2 8]
I; MQ:  5,8743; MV:   33; DT:   27; SOL: [0 9 1 9 1 9 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 10 9 9 1 9 1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 3 3 0 0 3 0 3 0 3 3 3 3 3 3 3 3 3 1 9 4 3 1 3 7 7 4 10 4 9 4 4 4 4 4 4 4 9 4 1 1 5 5 5 4 5 5 5 4 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 4 4 6 4 7 7 7 7 7 7 8 8 8 7 8 2 8]
I; MQ:  6,0191; MV:   35; DT:   30; SOL: [0 9 1 9 1 9 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 9 9 1 9 1 1 1 1 1 1 2 2 2 2 2 2 3 3 10 3 3 10 3 10 0 0 3 0 3 0 3 3 3 3 3 3 3 3 3 1 9 4 3 1 3 7 7 4 1 4 9 4 4 4 4 4 4 4 9 4 1 1 5 5 5 4 5 5 5 4 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 4 4 6 4 7 7 7 7 7 7 8 8 8 7 8 2 8]
I; MQ:  6,1823; MV:   38; DT:   33; SOL: [0 9 1 9 1 9 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 11 9 9 1 11 1 1 1 1 1 1 2 2 2 2 2 2 3 3 10 3 10 10 3 10 0 0 3 0 3 0 3 3 3 3 3 3 3 3 3 1 9 4 3 1 3 7 7 4 11 4 9 4 4 4 4 4 4 11 9 4 1 1 5 5 5 4 5 5 5 4 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 4 4 6 4 7 7 7 7 7 7 8 8 8 7 8 2 8]
I; MQ:  6,1988; MV:   39; DT:   36; SOL: [0 9 1 9 1 11 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 11 9 9 1 11 1 1 1 1 1 1 2 2 2 2 2 2 3 1 10 3 10 10 3 10 0 0 3 0 3 0 3 3 3 3 3 3 3 3 3 1 9 4 3 1 1 7 7 4 11 10 9 4 4 4 4 4 4 4 9 4 1 1 5 5 5 4 5 5 5 4 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 4 4 6 4 7 7 7 7 7 7 8 8 8 7 8 2 8]
I; MQ:  6,2872; MV:   41; DT:   40; SOL: [0 9 1 9 9 11 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 11 11 9 1 11 1 1 1 1 1 1 2 2 2 2 2 2 3 1 10 3 10 10 3 10 0 0 3 0 3 0 3 3 3 3 3 3 3 3 3 1 9 4 3 1 1 7 7 4 11 10 9 4 4 4 9 4 4 4 11 4 9 1 5 5 5 4 5 5 5 4 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 4 4 6 4 7 7 7 7 7 7 8 8 8 7 8 2 8]
I; MQ:  6,4337; MV:   43; DT:   42; SOL: [0 9 1 9 9 11 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 11 11 9 1 11 9 1 1 1 1 1 2 2 2 2 2 2 7 1 10 10 10 10 3 10 0 0 3 0 3 0 3 3 3 3 3 3 3 3 3 1 4 4 1 1 1 7 7 4 11 10 9 4 4 4 9 4 4 4 11 4 9 1 5 5 5 4 5 5 5 4 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 4 4 6 4 7 7 7 7 7 7 8 8 8 7 8 2 8]
I; MQ:  6,4663; MV:   43; DT:   47; SOL: [0 9 1 9 9 11 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 11 11 9 1 9 11 1 1 1 1 1 2 2 2 2 2 2 7 1 10 10 10 10 3 10 0 0 3 0 3 0 3 3 3 3 3 3 3 3 3 1 9 4 1 1 1 7 7 4 11 10 9 4 4 4 4 4 4 4 9 4 9 1 5 5 5 4 5 5 5 4 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 4 4 6 4 7 7 7 7 7 7 8 8 8 7 8 2 8]
I; MQ:  6,5663; MV:   44; DT:   51; SOL: [0 9 1 9 9 9 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 11 11 9 11 9 11 1 1 1 9 1 2 2 2 2 2 2 7 1 10 10 10 10 3 10 0 0 3 0 3 0 3 3 3 3 3 3 3 3 3 1 4 4 1 1 1 7 7 4 11 10 9 4 4 4 4 4 4 4 9 4 9 11 5 5 5 4 5 5 5 4 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 4 4 6 4 7 7 7 7 7 7 8 8 8 7 8 2 8]
I; MQ:  6,8950; MV:   47; DT:   54; SOL: [0 9 1 9 9 11 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 11 11 9 11 9 11 1 1 1 9 1 2 2 2 2 2 2 7 1 10 10 10 10 3 10 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 1 9 4 1 1 1 7 7 4 11 10 11 4 4 4 4 4 4 4 9 4 9 11 5 5 5 4 5 5 5 4 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 4 4 6 4 7 7 7 7 7 7 8 8 8 7 8 2 8]
I; MQ:  7,0463; MV:   48; DT:   58; SOL: [0 9 1 9 9 11 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 11 11 9 4 9 11 1 1 1 9 4 2 2 2 2 2 2 7 12 10 10 10 10 3 10 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 1 9 4 1 1 12 12 7 4 11 10 11 4 4 4 4 4 4 4 9 4 9 11 5 5 5 4 5 5 5 4 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 4 4 6 4 7 7 7 7 7 7 8 8 8 7 8 2 8]
I; MQ:  7,3270; MV:   50; DT:   62; SOL: [0 9 1 9 9 11 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 13 11 11 9 4 9 11 1 1 1 9 4 2 2 2 2 2 2 12 12 10 10 10 10 3 10 0 0 0 0 0 0 3 3 3 3 3 13 3 3 3 1 9 4 1 1 12 12 12 4 11 10 11 4 4 4 4 4 4 4 9 4 9 13 5 5 5 4 5 5 5 4 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 4 4 6 4 7 7 7 7 7 7 8 8 8 7 8 2 8]
I; MQ:  7,4087; MV:   51; DT:   65; SOL: [0 9 1 9 9 11 1 1 1 1 1 1 1 1 1 1 1 1 13 1 13 13 11 11 9 13 9 11 1 1 1 9 4 2 2 2 2 2 2 12 12 10 10 10 10 3 10 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 14 9 4 1 1 12 12 12 4 11 10 11 4 4 4 4 4 4 4 9 4 9 13 5 5 5 4 5 5 5 4 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 4 4 6 4 7 7 7 7 7 7 8 8 8 7 8 2 8]
I; MQ:  7,4444; MV:   55; DT:   68; SOL: [0 9 1 9 9 11 1 1 1 1 1 1 14 1 1 14 1 1 13 1 13 13 11 11 9 13 9 11 1 1 1 9 4 2 2 2 2 2 2 12 12 10 10 10 10 3 10 0 0 0 0 0 0 3 14 3 3 3 14 3 3 3 14 9 4 1 14 12 12 12 4 11 10 11 4 4 4 4 4 4 4 9 4 9 13 5 5 5 4 5 5 5 4 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 4 4 6 4 7 7 7 7 7 7 8 8 8 7 8 2 8]
I; MQ:  7,5900; MV:   57; DT:   71; SOL: [0 9 13 9 9 11 1 1 1 14 1 1 14 1 1 14 1 1 13 1 13 13 11 11 9 13 9 11 1 1 1 9 4 2 2 2 2 2 2 12 12 10 10 10 10 3 10 0 0 0 0 0 0 3 14 3 3 3 15 3 3 3 14 9 4 14 14 12 12 12 4 11 10 11 4 4 4 4 4 4 4 9 4 9 15 5 5 5 4 5 5 5 4 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 4 4 6 4 7 7 7 7 7 7 8 8 8 7 8 2 8]
I; MQ:  7,6831; MV:   60; DT:   73; SOL: [0 9 13 9 9 11 1 1 1 14 14 1 14 1 1 14 1 1 13 1 13 13 11 11 9 15 9 11 1 1 1 9 4 2 2 2 2 2 2 12 12 10 10 10 10 3 10 0 0 0 0 0 0 3 14 3 3 3 14 3 3 3 14 9 4 14 14 12 12 12 4 11 10 11 4 4 4 4 4 4 4 9 4 9 15 5 5 5 4 5 5 5 4 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 15 15 6 6 6 6 6 4 4 6 4 7 7 7 7 7 7 8 8 8 7 8 2 8]
I; MQ:  7,8098; MV:   62; DT:   76; SOL: [0 9 13 9 9 11 1 1 1 14 14 1 14 1 1 14 1 1 13 1 13 13 11 11 9 4 9 11 1 1 1 9 4 2 2 2 2 2 2 12 12 10 10 10 10 3 10 0 0 0 0 0 0 3 14 3 3 3 14 3 3 3 14 9 4 14 14 12 12 12 4 11 10 13 4 4 4 4 4 4 4 9 4 9 15 5 5 5 4 5 15 15 4 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 15 15 6 6 6 6 6 4 4 6 15 7 7 7 7 7 7 8 8 8 7 8 2 8]
I; MQ:  8,1984; MV:   64; DT:   78; SOL: [0 9 13 9 9 11 1 1 1 14 14 1 14 1 1 14 1 1 13 13 13 13 11 11 9 4 9 11 1 1 1 9 11 2 2 2 2 2 2 12 12 10 10 10 10 10 10 0 0 0 0 0 0 3 14 3 3 3 14 3 3 3 14 4 4 14 14 12 12 12 4 11 10 13 4 4 4 4 11 4 4 9 4 9 15 5 5 5 4 5 15 15 4 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 15 15 6 6 6 6 6 4 4 6 15 7 7 7 7 7 7 8 8 8 7 8 2 8]
I; MQ:  8,3278; MV:   65; DT:   81; SOL: [0 9 13 9 9 11 13 1 1 14 14 1 14 1 1 14 1 1 13 13 13 13 11 11 9 11 9 11 1 1 1 9 11 2 2 2 2 2 2 12 12 10 10 10 10 10 10 0 0 0 0 0 0 3 14 3 3 3 14 3 3 3 14 4 4 14 14 12 12 7 7 11 10 13 4 4 4 4 11 4 4 9 4 9 15 5 5 5 4 5 15 15 4 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 15 15 6 6 6 6 6 4 4 6 15 7 7 7 7 7 7 8 8 8 8 8 2 8]
I; MQ:  8,3284; MV:   64; DT:   82; SOL: [0 9 13 9 9 11 13 1 1 14 14 1 14 1 1 1 1 1 13 13 13 13 11 11 9 11 9 11 1 1 1 9 11 2 2 2 2 2 2 12 12 10 10 10 10 10 10 0 0 0 0 0 0 3 14 3 3 3 14 3 3 3 14 4 4 14 14 12 12 7 7 11 10 13 4 4 4 4 11 4 4 9 4 9 15 5 5 5 4 5 15 15 4 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 15 15 6 6 6 6 6 4 4 6 15 7 7 7 7 7 7 8 8 8 8 8 2 8]

Cycle #22: tinytim
S; MQ:  3,6161; MV:    0; DT:    0; SOL: [0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 7 7 7 7 7 7 7 7 8 8 8 8 8 8]
C; MQ:  9,5107; MV:   78; DT:    0; SOL: [0 14 15 0 14 18 15 1 17 1 1 17 1 17 1 1 1 1 15 15 15 15 11 14 0 11 0 14 10 10 10 0 11 2 2 2 2 2 2 16 16 4 4 4 4 4 4 3 3 3 3 3 3 13 17 13 13 13 17 13 13 13 17 9 4 17 17 16 16 16 14 18 18 18 11 11 9 0 11 11 9 14 11 0 12 5 5 5 9 5 12 12 9 5 18 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 12 12 6 6 6 6 6 9 9 6 12 7 7 14 8 7 7 8 8 8 8 8 2 8]
I; MQ:  3,7669; MV:    5; DT:    0; SOL: [0 1 1 1 1 1 1 1 1 1 1 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 4 3 3 4 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 4 4 4 4 4 4 4 7 4 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 7 7 7 7 7 7 7 7 8 8 8 8 8 8]
I; MQ:  3,7870; MV:   10; DT:    0; SOL: [0 1 1 1 1 1 1 1 4 1 1 4 1 4 1 1 4 1 1 1 1 1 1 1 1 5 1 1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 4 3 3 4 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 4 1 4 4 4 4 4 7 4 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 7 7 7 7 7 7 7 7 8 8 8 8 8 8]
I; MQ:  3,9466; MV:   15; DT:    0; SOL: [0 1 1 1 0 1 1 1 4 1 1 4 1 4 1 1 4 1 1 1 1 1 1 1 1 5 1 0 1 1 1 1 1 2 2 2 2 2 2 3 3 3 4 3 3 4 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 4 1 4 4 4 3 4 7 4 4 4 4 4 4 4 4 4 4 4 4 4 0 5 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 7 7 7 7 7 7 7 7 8 8 8 8 0 8]
